DISTRICT_ID,DISTRICTNAME_AR,DISTRICTNAME_EN,REGION_ID,CITY_ID
501107100,بلدة المقدام,Al Muqdam Town,5,501107
501107101,قرية الحوطة,Qaryat Al Hawta,5,501107
501079003,بلدة المراح,Al Marah Town,5,501079
501107017,الخزامى,Al Khuzama,5,501107
501107001,السلام الأول,As Salam 1st,5,501107
501107002,الروضة2,Ar Rawdah2,5,501107
501107003,بلدة الجفر,Al Jafr Town,5,501107
501107005,منسوبي التعليم الأول,Mansubi Al Taleem 1st,5,501107
501107006,بلدة الجشة,Al Jishah Town,5,501107
501107007,الورود الثالث,Al Wurud 3rd,5,501107
1206001011,الكادي,Al Kadi,12,1206001
1206001014,النرجس,An Narjis,12,1206001
1207001011,الريف,Ar Rif,12,1207001
1206001012,الياسمين,Al Yasmin,12,1206001
1206001015,الخزام,Al Khuzam,12,1206001
1202001009,العدل,Al Adel,12,1202001
506001024,الجوهرة,Al Jawharah,5,506001
506001011,الروضة,Ar Rawdah,5,506001
506001012,الملك فهد,King Fahd,5,506001
506001013,المحمدية,Al Muhammadiyah,5,506001
506001014,غرناطة,Ghirnatah,5,506001
506001015,الفيحاء,Al Fayha,5,506001
506001019,حي ج1,Dst C1,5,506001
506001020,حي ج2,Dst 2C,5,506001
506001021,حي ج9,Dst C9,5,506001
506001022,حي ج16,Dst C16,5,506001
506001016,التعاون,At Taawun,5,506001
506001017,الريان,Ar Rayaan,5,506001
506001018,العزيزية,Al Aziziyah,5,506001
506001004,الخالدية و اليرموك,Al Khalidiyah and Yarmouk,5,506001
506001003,السلام,As Salam,5,506001
506001005,النزهة,An Nuzhah,5,506001
506001006,الفيصلية,Al Faisaliyah,5,506001
506001007,حي ج7,Dst C7,5,506001
506001008,حي ج13,Dst C13,5,506001
506001009,حي ج14,Dst C14,5,506001
506001010,حي ج15,Dst C15,5,506001
506001001,حي ج5,Dst C5,5,506001
506001002,حي ج11,Dst C11,5,506001
506001026,المروج,Al Muruj,5,506001
506001027,النهضة,An Nahdah,5,506001
506001029,حي ج8,Dst C8,5,506001
506001030,حي ج12,Dst C12,5,506001
506001028,حي ج10,Dst C10,5,506001
506001031,الشاطئ,Ash Shati,5,506001
506001032,حي ج3,Dst C3,5,506001
506001033,حي ج6,Dst C6,5,506001
506001025,الخليج,Al Khalij,5,506001
506001023,اللؤلؤة ,Al Luluah,5,506001
1206001007,السلوى,Al Salwaa,12,1206001
1206001017,الشعلة,Al Sholah,12,1206001
1206001006,الأجيال,Al Ajyal,12,1206001
1206001001,النعيم,An Naim,12,1206001
1206001002,التيسير,At Taysir,12,1206001
1206001004,التسامح,Al Tasamuh,12,1206001
1202001008,القيروان,Al Qirawan,12,1202001
1202001003,الأريج,Al Areej,12,1202001
1202001006,السراة,As Sarat,12,1202001
1207001006,الغدير,Al Ghadir,12,1207001
1200001021,الروضة,Ar Rawdah,12,1200001
1206001005,الميدان,Al-Maydan,12,1206001
1206001003,الأفق,Al Ufuq,12,1206001
203001018,المدينة الصناعية,Industrial City,2,203001
203001019,النهضة,An Nahdah,2,203001
203001020,القاع 2,Al Qaa 2,2,203001
203001021,البرج,Al Burj,2,203001
203001023,الشاطئ 2,Ash Shati 2,2,203001
203001024,الشاطئ 3,Ash Shati 3,2,203001
203001025,آل زياد 2,Al Ziyad 2,2,203001
203001026,منطقة الخدمات المركزية,Central Services,2,203001
203001005,أحد بني زيد,Ohod Bani Zayd,2,203001
203002001,القوز,Al Quoz,2,203002
203002002,عنيكر,Unaykar,2,203002
203002003,الجبيل-قنبور,Al Jubail-Qanbour,2,203002
203002004,الجرد,Al Jard,2,203002
203002005,مشرف,Mishrif,2,203002
203002007,الجميعات,Al Jumaymat,2,203002
203002008,ثلاثاء يبة,Thulatha' ybaah,2,203002
203002009,الحبيلة,Al Habila,2,203002
203002010,هشيمة,Hashima,2,203002
203002011,السمرة,As Sumra,2,203002
203002012,المناديل,Al Manadil,2,203002
203002013,مخطط الخدمات المركزية,Central Services Subdivision,2,203002
203002006,القحمان,Al Qahman,2,203002
207001012,الفيصلية,Al Faisaliyah,2,207001
207001013,البرقاء,Al Barqa,2,207001
207001014,المغاربة,Al Magharbah,2,207001
207001015,الوادي,Al Wadi,2,207001
207001017,الطلعة1,At Talaah 1,2,207001
207001018,التنمية,Tanmiyah,2,207001
207001019,النزهة,An Nuzhah,2,207001
207001020,غران,Gharan,2,207001
207001021,اليمانية,Al Yamania,2,207001
207001022,صناعية اليمانية,Sinaiyah Al Yamania,2,207001
207001023,الهجرة2,Al Hijrah 2,2,207001
207001024,الهجرة1,Al Hijrah 1,2,207001
207001025,الربوة,Ar Rabwah,2,207001
207001016,الطلعة2,At Talaah 2,2,207001
201003004,الحرة,Al Hura,2,201003
201001034,الحرازات,Al Harazat,2,201001
201001015,الريان,Ar Rayaan,2,201001
201001016,البحيرات,Al Buhayrat,2,201001
201003001,جوهرة ثول,Jawharat Thul,2,201003
201003002,المعرفة,Al Maerifa,2,201003
201001017,الخليج,Al Khalij,2,201001
201001035,القوس,Al Qaws,2,201001
201001036,صناعي1,Industrial1,2,201001
201001037,المزيرعة,Al Muzayraa,2,201001
201001038,حكومي3,Governmental3,2,201001
201001011,الرابية,Ar Rabiyah,2,201001
201001012,العشيرية,Al Ushiria,2,201001
201001013,الهزاعية,Al Hazaeia,2,201001
201001014,المرسلات,Al Mursalat,2,201001
203001022,المروج,Al Muruj,2,203001
203001001,الخالدية ب,Al Khalidiyah B,2,203001
203001002,الغربية,Al Gharbia,2,203001
203001003,الخالدية أ,Al Khalidiyah A,2,203001
203001004,الشرقية,Sharqia,2,203001
203001006,عمرات,Umrat,2,203001
203001007,الصالحي,Al Salhi,2,203001
203001008,القاع 1,Al Qaa 1,2,203001
203001009,آل زياد 1,Al Ziyad 1,2,203001
203001010,الكورنيش,Al Kurnaish,2,203001
203001011,رحمان,Rahman,2,203001
203001012,الدعدي,Al daadi,2,203001
203001013,وادي هارون,Wadi Haroun,2,203001
203001014,المستقبل,Al Mustaqbal,2,203001
203001015,الشاطئ 1,Ash Shati 1,2,203001
207001001,الصدر,Al Sadr,2,207001
207001002,الدف,Ad Duf,2,207001
203001016,داربن جدة,Darbin Jeddah,2,203001
203001017,المرجان,Al Murjan,2,203001
207001003,الشيوخ,Ash Shiyukh,2,207001
207001004,السلام,As Salam,2,207001
207001005,السالمية,As Salmiya,2,207001
207001006,الإسكان,Al Iskan,2,207001
207001007,الملك عبدالله بن عبدالعزيز,King Abdullah bin Abdulaziz,2,207001
207001008,البساتين,Al Basatin,2,207001
207001009,الملك فهد بن عبدالعزيز,King Fahd bin Abdulaziz,2,207001
207001011,الجامعة,Al Jamiah,2,207001
201001005,الربيع,Ar Rabie,2,201001
201001006,الحفنة,Al Hafna,2,201001
201001007,الحجاز,Al Hijaz,2,201001
201001008,العزيزية,Al Aziziyah,2,201001
201001009,الوئام,Al Wiam,2,201001
201001104,الثعالبة,Ath Thaalibah,2,201001
201001112,البوادي,Al Bawadi,2,201001
201001128,المحاميد,Al Mahamid,2,201001
201001129,المستقبل,Al Mustaqbal,2,201001
201001105,القوزين,Al Qouzeen,2,201001
201001106,الهدا,Al Hada,2,201001
201001010,مطار الملك عبدالعزيز,King Abdulaziz International Airport,2,201001
201001020,الهجرة,Al Hijrah,2,201001
201001021,الرواسي,Ar Rawasi,2,201001
201001022,الصناعية,Industrial,2,201001
201001030,المنتزة,Al Muntazah,2,201001
201001023,البركة,Al Barakah,2,201001
201001024,الرحمة,Ar Rahmah,2,201001
201001025,الأمير عبدالمجيد,Prince Abdulmajeed,2,201001
201001026,الكرامة,Al Karamah,2,201001
201001027,التضامن,Al Tadamun,2,201001
201001028,المنتزهات,Al Mutanazahat,2,201001
201001029,الجوهرة,Al Jawharah,2,201001
201001031,مريخ,Mraykh,2,201001
201001033,قباء,Quba,2,201001
201001043,الفنار,Al Fanar,2,201001
201001116,الغربية,Al Gharbia,2,201001
201001117,الروابي,Ar Rawabi,2,201001
201001118,الكوثر,Al Kawthar,2,201001
201001095,المروة,Al Marwah,2,201001
201001119,النزهة,An Nuzhah,2,201001
201001120,الندى,An Nada,2,201001
201001121,البشائر,Al Bashaer,2,201001
201001122,المحجر,Al Mahjar,2,201001
201001123,الحمراء,Al Hamra,2,201001
201001124,السرورية,As Surooriyah,2,201001
201001096,الصفحة,As Safha,2,201001
201001097,بلدة ذهبان,Dhahban Town,2,201001
201001098,الشويضي,Ash Shuwaidi,2,201001
201001099,الدرة,Al Durra,2,201001
201001100,النجمة,Al Najma,2,201001
201001101,الخمرة,Al Khomrah,2,201001
201003011,الشمائل,Ash Shamayil,2,201003
201003012,سليتة,Salita,2,201003
201001125,المليساء,Al Moulysaa,2,201001
201001126,الواحة,Al Wahah,2,201001
201001127,صناعي2,Industrial2,2,201001
201001103,الزهراء,Az Zahra,2,201001
201001001,الضاحية,Ad Dahiah,2,201001
201001002,الصحيفة,As Sahifah,2,201001
201001003,الرغامة,Ar Rughamah,2,201001
201001018,المنارات,Al Manarat,2,201001
201003003,الكورنيش,Al Kurnaish,2,201003
201001019,الجزيرة,Al Jazirah,2,201001
201001111,السلامة,As Salamah,2,201001
201001138,الرحمانية,Ar Rahmanyah,2,201001
